ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size
464105;Male;Yes;65;Yes;Entertainment;10;Average;20
466790;Male;Yes;45;Yes;Doctor;10;Average;20
463844;Female;Yes;26;Yes;Engineer;90;Low;20
462913;Female;No;25;Yes;Artist;40;Low;50
465541;Female;Yes;45;Yes;Artist;10;Average;40
459149;Male;Yes;43;No;Executive;0;High;40
464508;Male;Yes;49;Yes;Executive;10;High;30
458999;Male;Yes;55;Yes;Artist;10;Average;20
459947;Female;No;37;Yes;Artist;30;Low;10
465500;Male;Yes;65;Yes;Entertainment;10;High;20
466009;Female;No;32;No;;100;Low;50
466338;Female;No;39;No;Engineer;0;Low;30
465122;Female;Yes;40;Yes;Artist;20;Average;20
465230;Male;Yes;72;Yes;Entertainment;10;Average;30
466369;Female;No;38;No;Homemaker;50;Low;10
463939;Male;No;26;No;Marketing;0;Low;50
460825;Male;No;30;Yes;Doctor;10;Low;30
461125;Male;Yes;51;Yes;Homemaker;10;Low;
463471;Male;No;57;Yes;Marketing;10;Low;40
467415;Female;No;31;Yes;Healthcare;10;Low;10
465879;Male;No;39;Yes;Artist;0;Low;10
463961;Female;No;30;No;Engineer;0;Low;40
462634;Female;Yes;43;No;Artist;0;Average;30
463622;Male;No;27;Yes;Healthcare;80;Low;10
466624;Female;Yes;46;No;Artist;0;Average;40
467785;Male;Yes;43;No;Artist;10;Low;20
461928;Male;Yes;69;Yes;Lawyer;;Low;10
460578;Male;Yes;28;No;Entertainment;80;Average;40
460198;Male;No;43;Yes;Entertainment;90;Low;10
467468;Female;No;27;No;Healthcare;;Low;50
463581;Female;No;28;Yes;Healthcare;10;Low;30
463968;Male;No;33;No;Artist;;Low;40
465414;Female;No;30;No;Engineer;0;Low;10
464574;Male;No;58;No;Healthcare;40;Low;20
462312;Female;No;38;Yes;Engineer;80;Low;40
467971;Female;No;31;Yes;Artist;10;Low;40
464746;Male;Yes;32;No;Executive;40;Average;50
459298;Male;Yes;45;Yes;Artist;40;Average;40
466414;Male;Yes;66;Yes;Artist;10;Low;30
460773;Female;Yes;51;Yes;Artist;10;Average;30
461594;Female;Yes;59;Yes;Artist;;Average;20
462713;Female;No;40;Yes;Engineer;;Low;10
465163;Male;Yes;46;Yes;Artist;110;Average;50
462222;Male;No;20;No;Healthcare;10;Low;60
459342;Female;Yes;84;No;Lawyer;10;High;20
463006;Female;No;41;Yes;Marketing;;Low;10
463029;Male;Yes;51;No;Artist;;Average;30
460767;Male;Yes;57;Yes;Entertainment;80;Average;50
464319;Female;No;33;No;Doctor;0;Low;10
462828;Male;No;25;No;Marketing;30;Low;30
459873;Male;Yes;55;Yes;Artist;;Average;30
461608;Female;Yes;56;Yes;Executive;;High;40
465155;Male;Yes;77;Yes;Lawyer;10;Low;10
461704;Male;Yes;30;Yes;Healthcare;10;Low;20
464826;Male;No;23;No;Healthcare;60;Low;50
462677;Female;No;43;Yes;Artist;20;Low;40
465006;Male;No;39;Yes;Entertainment;50;Low;10
463483;Male;Yes;29;No;Executive;10;High;20
459816;Male;Yes;37;Yes;Doctor;;Low;20
459002;Female;Yes;45;No;Engineer;20;Low;20
465990;Male;Yes;48;No;Executive;20;High;20
466044;Male;Yes;27;No;Entertainment;0;Average;40
461163;Female;Yes;60;No;Entertainment;90;Low;40
467106;Male;Yes;45;Yes;Entertainment;40;Average;30
467373;Male;No;31;Yes;Healthcare;;Low;10
461256;Male;No;33;No;Doctor;10;Low;40
466522;Male;;18;No;;60;High;40
459010;Female;Yes;48;Yes;Artist;;Average;30
466537;Female;Yes;83;No;Lawyer;;Low;20
459046;Male;Yes;57;Yes;Executive;;Low;40
459335;Male;No;26;Yes;Healthcare;;Low;30
462695;Male;Yes;51;Yes;Artist;80;Low;50
466208;Male;Yes;67;No;Executive;20;High;10
462128;Male;Yes;38;Yes;Artist;90;Average;20
467329;Female;No;40;Yes;Doctor;0;Low;10
461609;Female;Yes;45;Yes;Artist;50;Average;20
464470;Male;Yes;48;Yes;Artist;0;Average;40
462705;Female;Yes;69;No;Lawyer;0;Average;20
465255;Male;No;21;No;Healthcare;90;Low;50
462536;Female;Yes;48;No;Engineer;10;High;
461186;Female;No;18;No;Healthcare;;Low;30
466018;Male;Yes;72;Yes;Artist;0;Low;30
461385;Male;Yes;85;No;Lawyer;;Low;10
459115;Female;No;21;No;Marketing;10;Low;50
461263;Female;Yes;48;Yes;Artist;10;Low;10
460027;Female;No;37;Yes;Entertainment;60;Low;
460366;Male;No;28;No;Healthcare;10;Low;50
464106;Male;Yes;55;Yes;Entertainment;10;Low;20
465696;Female;No;56;Yes;Artist;0;Low;20
461627;Male;Yes;50;Yes;Doctor;10;Low;20
467963;Male;No;21;No;Healthcare;10;Low;40
462437;Male;No;18;No;Healthcare;0;Low;60
467543;Male;Yes;68;Yes;Lawyer;0;High;20
465206;Male;Yes;47;Yes;Artist;130;Low;10
463040;Male;Yes;75;No;Lawyer;10;High;20
461668;Male;Yes;50;Yes;Artist;30;Average;40
461955;Male;No;31;Yes;Healthcare;0;Low;40
467139;Female;No;30;Yes;Artist;0;Low;30
459366;Female;Yes;41;Yes;Artist;0;Low;40
460689;Male;Yes;41;;Executive;60;High;20
462167;Female;Yes;35;No;Healthcare;20;Low;10
466752;Male;Yes;37;Yes;Healthcare;0;Low;10
462778;Male;Yes;60;Yes;Entertainment;0;Low;
466902;Male;Yes;50;Yes;Doctor;0;Average;30
459534;Male;Yes;36;Yes;Artist;0;Average;20
463399;Female;No;26;No;Marketing;30;Low;30
465538;Male;Yes;62;No;;70;High;20
464878;Male;No;22;No;Healthcare;0;Low;40
467599;Female;No;19;No;Healthcare;0;Low;30
466226;Female;Yes;45;Yes;Artist;0;Average;50
463576;Female;No;31;No;Doctor;0;Low;40
464911;Male;Yes;56;Yes;Artist;0;Average;30
466457;Female;Yes;62;;Lawyer;80;Low;50
463909;Female;No;25;Yes;Healthcare;10;Low;30
466099;Female;Yes;73;Yes;Lawyer;10;Low;10
464427;Male;Yes;62;Yes;Doctor;10;Average;40
463951;Male;Yes;46;No;Entertainment;0;Average;30
465638;Female;Yes;51;Yes;Artist;;Low;
465289;Male;Yes;25;Yes;Executive;10;High;20
466718;Male;Yes;66;;Executive;0;High;20
464219;Male;No;27;Yes;Marketing;10;Low;20
467098;Male;Yes;87;No;Executive;10;Low;20
467451;Female;Yes;47;Yes;Artist;0;Low;10
465137;Male;Yes;57;Yes;Artist;10;Average;40
462289;Male;Yes;60;Yes;Artist;0;Average;40
467459;Male;Yes;40;Yes;Executive;;High;50
460308;Female;No;32;Yes;Doctor;70;Low;
467647;Male;No;28;Yes;Healthcare;20;Low;30
459803;Male;No;39;Yes;Doctor;40;Low;30
465972;Female;No;47;Yes;Marketing;90;Low;10
459414;Female;No;39;Yes;;80;Low;
466173;Male;No;28;No;Entertainment;10;Low;
464136;Male;Yes;69;Yes;Artist;0;Average;30
459286;Female;No;42;Yes;Artist;0;Low;10
463580;Female;Yes;46;Yes;Engineer;10;Low;10
466636;Female;No;23;No;Marketing;30;Low;30
461064;Male;No;45;Yes;Artist;10;Low;50
461597;Female;Yes;38;Yes;Doctor;10;Average;40
458990;Female;Yes;71;No;Lawyer;10;High;30
461351;Female;No;26;No;Doctor;0;Low;20
464420;Female;Yes;60;Yes;Artist;80;High;20
462060;Female;Yes;46;Yes;Artist;10;Average;20
465707;Male;Yes;39;Yes;Entertainment;10;Average;40
463733;Female;No;18;No;Healthcare;10;Low;30
463960;Male;Yes;26;Yes;Doctor;10;Average;20
462395;Male;Yes;53;Yes;Artist;10;High;20
461015;Male;Yes;40;Yes;Entertainment;10;Average;20
464965;Male;Yes;76;No;Executive;;Low;70
466267;Male;Yes;26;Yes;Entertainment;0;Average;30
464056;Female;Yes;65;Yes;Artist;0;Average;20
465898;Female;No;37;Yes;Artist;120;Low;20
465361;Male;No;25;No;Healthcare;0;Low;40
461394;Female;No;21;No;Engineer;0;Low;50
466269;Female;No;25;No;Healthcare;0;Low;40
466213;Male;No;23;No;Healthcare;40;Low;50
465550;Female;No;30;Yes;Healthcare;10;Low;60
463451;Female;No;30;No;Doctor;0;Low;40
463877;Male;Yes;42;No;Entertainment;0;Average;40
459499;Female;Yes;81;No;Lawyer;;High;20
463876;Male;Yes;49;Yes;Entertainment;10;Average;50
465448;Male;No;32;No;Healthcare;0;Low;30
463041;Female;Yes;43;Yes;Artist;;Average;40
459325;Male;Yes;26;No;Executive;90;High;40
467233;Female;No;67;No;Artist;10;Low;20
465264;Male;Yes;88;No;Executive;0;Low;10
461811;Female;No;40;Yes;Healthcare;80;Low;40
466370;Female;;48;Yes;Artist;0;Low;40
465368;Male;No;18;No;Healthcare;70;Low;30
461245;Male;Yes;39;Yes;;50;Average;30
467693;Male;Yes;61;Yes;Entertainment;70;High;50
467879;Female;Yes;51;Yes;Artist;;High;40
461499;Female;Yes;25;No;Engineer;0;Average;20
465936;Male;No;35;Yes;Artist;60;Low;30
459748;Male;Yes;46;No;Executive;0;High;20
466376;Female;Yes;53;No;Homemaker;20;High;30
460215;Male;Yes;48;Yes;Entertainment;90;Low;10
462076;Male;Yes;75;Yes;Lawyer;10;Low;20
465756;Male;No;23;No;Healthcare;10;Low;30
463573;Male;No;29;No;Doctor;10;Low;20
463455;Male;Yes;46;No;Artist;0;Low;20
460841;Female;No;61;Yes;Marketing;10;Low;10
463959;Female;No;37;No;Artist;10;Low;10
461792;Female;No;23;No;Healthcare;60;Low;50
459118;Male;No;21;No;Healthcare;;Low;80
462791;Female;No;33;No;Healthcare;70;Low;40
460852;Male;Yes;74;No;Executive;0;Low;
463102;Male;No;41;No;Entertainment;0;Low;20
463302;Female;Yes;58;Yes;Engineer;;High;40
462659;Male;Yes;25;Yes;Entertainment;80;Average;20
463408;Male;No;33;No;Marketing;20;Low;30
462071;Male;Yes;43;No;Doctor;0;Low;20
464806;Male;Yes;25;No;Executive;10;Low;20
463664;Female;No;26;No;Engineer;0;Low;10
467795;Male;No;22;No;Healthcare;10;Low;50
459141;Male;Yes;28;No;Artist;0;Average;20
465900;Female;No;36;Yes;Entertainment;70;Low;10
467265;Female;No;28;No;Healthcare;10;Low;30
464490;Male;Yes;85;Yes;Artist;10;High;40
461920;Male;No;30;Yes;Entertainment;0;Low;
460411;Male;Yes;43;Yes;Healthcare;70;High;20
466491;Male;Yes;82;No;Executive;10;High;20
459062;Male;;48;Yes;Executive;;High;50
465248;Female;No;18;No;Healthcare;30;Low;30
463308;Male;Yes;53;Yes;Engineer;10;Low;20
463478;Male;Yes;50;Yes;Artist;0;Average;40
465396;Female;Yes;39;No;Engineer;90;Average;60
461954;Female;Yes;35;No;Engineer;20;Average;60
467287;Male;No;28;Yes;Entertainment;;Low;30
463800;Female;No;33;Yes;Engineer;10;Low;30
459894;Female;Yes;35;Yes;Healthcare;10;Low;30
459778;Male;Yes;48;Yes;Entertainment;0;Average;40
464662;Female;Yes;50;Yes;Artist;10;High;30
460878;Male;Yes;47;No;Entertainment;0;Average;40
462187;Female;No;50;Yes;Artist;40;Low;10
462675;Male;Yes;56;Yes;Artist;;Low;40
461908;Female;No;26;No;Healthcare;100;Low;10
461951;Male;No;21;No;Healthcare;0;Low;40
465352;Male;Yes;61;Yes;Entertainment;10;Average;40
464258;Female;Yes;88;No;Lawyer;0;High;20
464215;Male;No;72;No;Marketing;10;Low;20
467561;Male;Yes;61;Yes;Artist;10;Low;20
460322;Female;Yes;45;No;Engineer;80;Low;
464665;Female;Yes;51;No;Engineer;10;Average;50
460670;Male;No;42;Yes;Artist;60;Low;20
461486;Male;Yes;59;No;Entertainment;80;Average;30
459526;Female;No;45;Yes;Healthcare;40;Low;10
465429;Female;Yes;68;Yes;Artist;;Average;30
466492;Female;Yes;85;Yes;Lawyer;0;High;20
459489;Male;Yes;46;Yes;Doctor;10;Average;40
459681;Female;Yes;32;Yes;Artist;0;Average;20
462971;Female;Yes;70;Yes;Engineer;0;Low;10
461233;Male;Yes;37;Yes;Entertainment;;Low;
461221;Female;No;30;No;Marketing;10;Low;40
464090;Female;No;33;Yes;Engineer;10;Low;20
459863;Male;Yes;61;No;Healthcare;;Low;30
459822;Female;No;37;Yes;Engineer;0;Low;10
462540;Male;Yes;32;Yes;Entertainment;60;Low;20
467411;Male;Yes;52;Yes;Artist;0;High;20
463997;Female;Yes;42;No;Entertainment;0;Average;30
464103;Male;Yes;47;Yes;Artist;30;Average;20
465751;Female;Yes;52;Yes;Artist;90;Low;20
459797;Male;Yes;66;Yes;Entertainment;0;Average;30
460798;Female;No;28;No;Engineer;;Low;60
464572;Female;Yes;47;Yes;Marketing;10;Low;10
462352;Male;Yes;52;Yes;Entertainment;10;Average;30
460513;Male;No;27;No;Healthcare;20;Low;40
463228;Female;Yes;56;Yes;Artist;0;Average;50
464765;Female;Yes;53;No;Engineer;70;Average;60
463720;Female;Yes;45;Yes;Artist;10;Average;40
460799;Female;No;37;No;Homemaker;10;Low;10
460891;Female;Yes;36;No;Artist;20;Average;40
460311;Male;No;25;Yes;Entertainment;20;Low;30
466727;Female;Yes;45;Yes;Artist;10;Average;20
466157;Male;Yes;72;Yes;Homemaker;90;Low;
465138;Male;No;35;Yes;Entertainment;10;Low;30
466361;Female;Yes;72;Yes;Lawyer;10;High;20
463154;Female;Yes;31;No;Artist;10;Low;40
462967;Male;Yes;47;No;Entertainment;40;Average;30
460908;Male;No;20;No;Healthcare;70;Low;30
467560;Female;Yes;73;Yes;Lawyer;10;Low;20
463404;Male;Yes;29;No;Doctor;;High;20
463281;Male;Yes;25;No;Entertainment;30;Average;20
462466;Male;Yes;52;Yes;Executive;0;High;40
463744;Female;No;27;Yes;Artist;10;Low;60
464209;Male;Yes;52;Yes;Executive;10;Average;40
462528;Female;Yes;49;Yes;Artist;0;Low;10
459518;Male;Yes;60;;;;Average;40
460061;Male;No;45;Yes;Marketing;0;Low;10
466188;Male;Yes;59;Yes;Artist;40;Low;10
467914;Female;No;18;No;Healthcare;80;Low;50
462758;Male;No;18;No;Healthcare;0;Low;30
465704;Male;Yes;55;No;Artist;10;Low;10
460397;Female;No;59;Yes;Entertainment;10;Low;10
466676;Male;No;22;No;Healthcare;0;Low;20
465024;Male;Yes;52;Yes;Executive;0;High;40
461630;Male;Yes;51;Yes;Artist;10;Average;30
465328;Male;Yes;35;No;Executive;0;High;50
461220;Female;No;26;No;Executive;80;Low;30
463935;Male;Yes;38;Yes;Entertainment;10;Average;20
460514;Male;Yes;43;Yes;Doctor;10;Low;40
466262;Male;No;41;Yes;Entertainment;10;Low;20
467094;Female;No;27;No;Homemaker;80;Low;
459280;Male;Yes;60;Yes;;0;Low;10
464581;Female;No;25;No;Doctor;;Low;40
459624;Male;No;18;No;Healthcare;;Low;50
460890;Male;Yes;47;Yes;Artist;0;Average;40
466415;Male;Yes;71;No;Marketing;10;Low;10
462392;Female;No;32;Yes;Entertainment;10;Low;30
459706;Male;Yes;60;Yes;Entertainment;10;Average;30
464429;Female;No;33;Yes;Healthcare;0;Low;
467446;Female;No;37;Yes;Artist;90;Low;10
460528;Male;Yes;48;Yes;Homemaker;90;Low;10
464836;Female;;33;No;Engineer;70;High;50
459212;Female;Yes;68;Yes;Artist;10;Average;20
462364;Male;Yes;51;No;Artist;0;Low;30
464549;Male;Yes;52;Yes;Executive;10;Low;40
464555;Male;Yes;31;Yes;Marketing;130;High;40
462027;Male;No;39;No;Engineer;10;Low;10
467110;Male;;60;Yes;Lawyer;10;High;10
467123;Female;Yes;50;Yes;Executive;40;High;30
459599;Female;No;19;No;Healthcare;;Low;40
467826;Male;No;18;No;Healthcare;0;Low;60
461837;Male;Yes;37;Yes;Artist;0;Low;20
467328;Female;Yes;50;Yes;Doctor;10;Average;30
467962;Female;No;20;No;Healthcare;0;Low;
464025;Male;No;19;No;Healthcare;10;Low;60
460385;Male;No;31;Yes;Healthcare;0;Low;40
462551;Male;Yes;53;Yes;Doctor;140;Average;20
462047;Female;Yes;26;Yes;Artist;120;Average;20
459958;Male;No;37;Yes;Healthcare;80;Low;30
465690;Female;Yes;49;No;Healthcare;;Average;20
459221;Male;Yes;70;No;Entertainment;;Low;10
461059;Female;Yes;48;No;Lawyer;10;High;20
461227;Male;No;21;No;Healthcare;0;Low;40
466246;Male;No;19;No;Healthcare;0;Low;40
462619;Male;;61;No;;0;High;
459561;Male;No;31;No;Healthcare;;Low;30
467048;Female;Yes;65;Yes;Lawyer;0;High;30
467362;Male;Yes;73;No;Executive;10;Low;10
459846;Female;Yes;50;Yes;Artist;10;Average;30
460351;Male;Yes;70;Yes;Lawyer;0;Low;10
459515;Male;Yes;58;Yes;Engineer;0;Low;10
460499;Female;;58;No;Marketing;140;High;60
460829;Male;No;18;Yes;Healthcare;10;Low;20
466559;Male;No;32;No;Healthcare;0;Low;40
467236;Female;No;40;Yes;Lawyer;40;Low;10
461816;Female;No;49;Yes;Marketing;0;Low;50
467409;Male;No;35;Yes;Artist;80;Low;10
466299;Female;Yes;40;Yes;Engineer;0;Low;20
464565;Male;No;30;Yes;Marketing;120;Low;40
465906;Female;No;35;Yes;Artist;50;Low;10
460950;Male;Yes;28;No;Doctor;0;Low;50
466654;Male;No;30;;Marketing;80;Low;10
459649;Male;Yes;39;Yes;Healthcare;10;Average;20
461077;Male;No;39;Yes;Entertainment;10;Low;80
464642;Female;Yes;26;Yes;Engineer;60;High;70
463741;Male;Yes;36;Yes;Artist;0;High;30
460594;Female;No;26;Yes;Homemaker;90;Low;
465253;Male;No;21;No;Healthcare;10;Low;30
459936;Female;No;45;Yes;Artist;20;Low;10
462998;Male;Yes;45;No;Entertainment;100;Average;40
464179;Female;Yes;63;Yes;Artist;0;Average;30
465655;Female;No;45;Yes;Artist;10;Low;10
462988;Female;Yes;27;Yes;Healthcare;90;High;20
463933;Male;Yes;47;No;Executive;0;Low;70
462111;Male;Yes;36;Yes;Artist;60;Average;40
462435;Male;Yes;49;Yes;Artist;;Average;20
462747;Male;No;25;No;Doctor;70;Low;40
462279;Male;No;32;No;Healthcare;0;Low;70
463383;Male;Yes;41;No;Executive;60;High;30
459743;Female;Yes;50;Yes;Artist;90;Average;40
461762;Female;Yes;63;Yes;Artist;0;High;20
463071;Male;Yes;69;No;Executive;;Low;40
464121;Female;Yes;62;Yes;Engineer;10;Low;10
465051;Male;Yes;63;Yes;Marketing;10;High;30
460140;Female;Yes;36;Yes;Artist;50;Low;20
466197;Female;Yes;31;No;Engineer;80;Low;20
460433;Female;No;45;No;Entertainment;80;Low;20
462953;Female;Yes;45;Yes;Artist;10;Average;40
462535;Male;No;26;No;Doctor;10;Low;30
462921;Male;Yes;49;No;Artist;;Average;40
464735;Female;No;38;Yes;Marketing;80;Low;30
464455;Female;Yes;74;Yes;Lawyer;10;High;20
461675;Male;No;61;Yes;Lawyer;10;Low;10
464578;Female;No;26;Yes;Healthcare;0;Low;
466304;Female;Yes;70;Yes;Lawyer;10;High;20
466850;Female;No;30;No;Doctor;;Low;30
467041;Female;Yes;57;Yes;Artist;10;Average;40
464775;Female;Yes;35;;;80;Average;40
464858;Male;No;20;No;Healthcare;10;Low;30
462040;Male;No;19;No;Healthcare;50;Low;40
460800;Male;No;52;Yes;Artist;10;Low;30
459663;Male;No;31;Yes;Artist;;Low;60
462081;Male;No;22;No;Marketing;0;Low;30
463047;Male;Yes;27;Yes;Homemaker;90;Low;
464500;Female;;39;Yes;Artist;10;Low;30
460756;Female;No;28;No;Homemaker;80;Low;
462835;Male;Yes;59;No;Engineer;;Average;40
463766;Female;Yes;57;Yes;Artist;10;Average;30
463874;Male;No;25;Yes;Healthcare;10;Low;40
463525;Female;Yes;40;No;Engineer;0;Low;30
465653;Female;Yes;53;Yes;Artist;10;Low;20
465905;Female;No;32;Yes;Artist;90;Low;10
465663;Female;No;70;Yes;Artist;0;Low;20
465225;Male;No;48;Yes;Engineer;0;Low;10
465001;Male;Yes;75;Yes;Lawyer;10;High;20
466905;Male;Yes;62;Yes;Artist;0;Low;10
465573;Male;Yes;41;No;Artist;10;Average;60
467008;Male;Yes;55;Yes;Artist;0;Average;30
466995;Female;No;35;Yes;Artist;80;Low;
463397;Female;No;20;No;Healthcare;40;Low;30
466238;Male;No;20;No;Healthcare;0;Low;30
460531;Female;No;35;No;;0;Low;50
462250;Female;Yes;56;Yes;Entertainment;10;Average;30
462611;Male;Yes;39;No;Executive;10;High;70
459098;Male;Yes;42;Yes;Entertainment;;Low;30
465701;Male;Yes;35;Yes;Artist;10;Average;20
466242;Female;No;35;No;Engineer;10;Low;10
466308;Male;No;33;Yes;Healthcare;0;Low;20
464039;Male;No;42;Yes;Artist;10;Low;20
459972;Male;No;35;Yes;Artist;50;Low;20
461801;Female;No;27;No;Healthcare;0;Low;30
462716;Male;No;33;No;Entertainment;60;Low;20
467218;Female;No;32;Yes;Artist;90;Low;10
460387;Female;No;35;No;Entertainment;40;Low;20
466441;Male;No;22;No;Healthcare;0;Low;90
462057;Male;Yes;40;Yes;Artist;30;Average;40
466991;Male;Yes;51;Yes;Artist;30;Average;20
459453;Male;Yes;88;Yes;Lawyer;;Low;
461714;Male;Yes;82;Yes;Lawyer;10;High;20
463465;Male;Yes;43;Yes;Artist;60;Average;30
467940;Female;No;29;No;Marketing;90;Low;40
461970;Female;No;38;Yes;Artist;90;Low;10
459877;Male;Yes;37;Yes;Artist;0;Average;30
460784;Male;No;32;Yes;Healthcare;0;Low;60
460137;Male;No;26;Yes;Entertainment;50;Low;40
465201;Male;Yes;39;Yes;Entertainment;0;Average;40
465371;Female;No;43;Yes;Artist;0;Low;10
463929;Male;Yes;51;Yes;Doctor;110;Average;20
461998;Male;Yes;52;Yes;Artist;0;Average;20
460828;Male;No;51;No;Entertainment;10;Low;10
467523;Male;No;20;No;Healthcare;;Low;40
461673;Male;No;33;No;Healthcare;0;Low;50
459788;Female;No;36;Yes;Entertainment;;Low;10
462645;Female;Yes;39;No;Engineer;;Average;60
462666;Male;Yes;48;Yes;Artist;0;Low;20
462587;Female;Yes;78;No;Lawyer;10;High;20
459583;Male;Yes;46;Yes;Artist;10;Low;10
467361;Female;Yes;26;No;Homemaker;;Low;40
459493;Male;No;26;No;Healthcare;0;Low;70
464583;Female;No;37;Yes;Engineer;70;Low;
462726;Female;Yes;75;Yes;Homemaker;10;High;
466919;Male;No;19;No;Doctor;;Low;50
467949;Male;No;22;No;Healthcare;10;Low;40
462406;Male;Yes;27;No;Engineer;60;Low;30
460434;Male;;57;Yes;Artist;30;High;30
463729;Female;No;32;No;Artist;;Low;50
466827;Male;Yes;37;No;Entertainment;0;Average;40
463641;Female;No;33;Yes;Marketing;10;Low;30
467294;Female;Yes;57;No;Engineer;0;Low;10
460875;Male;No;35;Yes;Entertainment;0;Low;30
459183;Female;No;26;Yes;Artist;10;Low;30
464541;Male;No;31;Yes;Doctor;10;Low;20
461249;Female;No;53;Yes;Artist;10;Low;
462959;Female;Yes;56;Yes;Engineer;20;High;20
459922;Male;Yes;65;Yes;Lawyer;0;Low;10
467935;Male;No;23;No;Healthcare;70;Low;30
461382;Male;Yes;68;No;Executive;10;High;20
462521;Female;No;32;No;Homemaker;90;Low;10
463296;Female;No;21;No;Healthcare;0;Low;50
467003;Female;Yes;61;Yes;Artist;;Low;20
459705;Male;Yes;25;Yes;Entertainment;10;Average;20
459984;Female;Yes;36;Yes;Entertainment;0;Average;30
466051;Male;No;25;No;Executive;30;Low;10
463583;Male;Yes;58;Yes;Artist;90;Average;40
466100;Male;Yes;66;Yes;Executive;10;Low;20
461427;Female;No;42;Yes;Artist;10;Low;20
464193;Female;Yes;36;Yes;Doctor;130;Low;20
467835;Male;Yes;58;No;Artist;90;Low;20
463000;Female;No;36;No;Engineer;0;Low;10
462457;Male;No;28;No;Healthcare;20;Low;40
460426;Male;Yes;45;No;Artist;40;Average;20
466024;Female;Yes;35;No;Entertainment;100;Low;20
467031;Male;Yes;59;Yes;Artist;110;Average;30
467440;Male;Yes;49;Yes;Entertainment;0;Low;10
464377;Female;No;51;Yes;Entertainment;0;Low;10
465870;Male;No;40;Yes;Artist;50;Low;20
460677;Female;;49;No;Healthcare;20;Average;20
460095;Female;Yes;74;Yes;Lawyer;10;Low;10
463297;Male;No;27;Yes;Healthcare;40;Low;20
461790;Male;Yes;70;Yes;Artist;0;High;20
467410;Female;Yes;62;Yes;Lawyer;0;Low;20
465904;Male;No;37;Yes;Artist;90;Low;10
459393;Female;No;40;No;Healthcare;80;Low;30
465712;Male;No;47;Yes;;0;Low;10
465771;Male;Yes;52;Yes;Entertainment;10;Average;40
462013;Female;Yes;57;Yes;Executive;0;Average;20
465620;Male;No;37;Yes;Artist;80;Low;30
459840;Male;Yes;60;Yes;Artist;10;Low;10
461460;Male;Yes;43;Yes;Executive;70;High;30
466317;Male;Yes;37;Yes;Entertainment;40;Low;10
461962;Male;Yes;59;Yes;Entertainment;10;Average;30
466071;Female;Yes;60;Yes;Artist;20;Low;30
460796;Male;Yes;69;No;Lawyer;10;Low;30
467012;Male;Yes;49;Yes;Executive;10;High;40
460357;Male;No;23;No;Healthcare;10;Low;50
460182;Female;Yes;43;Yes;Artist;20;Average;30
460491;Female;No;22;No;Healthcare;10;Low;70
466630;Male;No;29;No;Healthcare;0;Low;40
466331;Male;Yes;26;Yes;Marketing;0;Low;20
463912;Female;Yes;36;No;Artist;10;Average;40
461728;Female;No;55;Yes;Entertainment;10;Low;10
463278;Female;Yes;59;Yes;Engineer;0;Low;10
459413;Female;Yes;83;Yes;Artist;;High;20
465659;Female;No;55;Yes;Doctor;30;Low;
